,sample_name,tax_id,tax_level,genus_tax_id,name,common_name,category,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,expected_bg_count,p_val,p_adj,Barcode
34849,EARLI_50642_PLaD1_D21_OPS046_S324,1449781,1,528,Ochrobactrum sp. LM19,,bacteria,0.011226863,2.048974754,0.336710799,0.039807212,2,NA,NA,91.237,194,67.6968,0.0121112,0.0822546,NA,NA,2.048974754,0.039807212,2,NA,NA,96.875,64,39.6536,0.00187946,0.0185106,NA,NA,NA,0,0,0,50642
34854,EARLI_50642_PLaD1_D21_OPS046_S324,153948,1,914,Nitrosomonas sp. AL212,,bacteria,-0.000813704,0.002854197,0.002854197,0.039807212,2,NA,NA,96.3,135,73.2596,0.039196,0.214145,NA,NA,-0.130771038,0.019903606,1,NA,NA,100,44,307.653,0.0356079,0.12009,NA,NA,NA,0.059407107,0.000418627,0.001649565,50642
34857,EARLI_50642_PLaD1_D21_OPS046_S324,913,1,911,Nitrobacter winogradskyi,,bacteria,-0.003647037,-0.298604264,-0.308019399,0.019903606,1,NA,NA,90.2,112,49.3279,2.49171,8.02484,NA,NA,-0.298604264,0.019903606,1,NA,NA,95.8,48,307.653,0.390364,1.24064,NA,NA,NA,0,0,0,50642
34858,EARLI_50642_PLaD1_D21_OPS046_S324,853,1,216851,Faecalibacterium prausnitzii,,bacteria,-0.001913867,-0.12024237,-0.238771591,0.039807212,2,NA,NA,99.65,146,86.9529,0.854589,3.41239,NA,NA,-0.12024237,0.019903606,1,NA,NA,100,37,307.653,2.30915,19.0386,NA,NA,NA,0,0,0,50642
34860,EARLI_50642_PLaD1_D21_OPS046_S324,29388,1,1279,Staphylococcus capitis,,bacteria,-0.01518306,-0.233169226,-0.279438419,0.119421636,6,NA,NA,99.75,103,57.8647,16.2661,57.7826,NA,NA,-0.233169226,0.059710818,3,NA,NA,95.6667,43.3333,307.653,3.97763,16.8029,NA,NA,NA,0.114876984,2.27e-06,1.16e-05,50642
34869,EARLI_50642_PLaD1_D21_OPS046_S324,651143,1,861914,Fibrella aestuarina,,bacteria,-0.008478405,-0.307213013,-0.325519569,0.039807212,2,NA,NA,92.95,134.5,66.7529,0.314951,0.845245,NA,NA,-0.307213013,0.039807212,2,NA,NA,95.3,44.5,307.653,0.296676,0.836126,NA,NA,NA,0.038292328,0.000124623,0.000532901,50642
34950,EARLI_50647_PLaD1_B21_OPS046_S322,52773,1,2529408,Schaalia meyeri,,bacteria,14.00969077,5.16610946,-0.233951594,0.02840479,2,NA,NA,99.3,142,83.5317,1.63922,6.88525,NA,NA,5.16610946,0.02840479,2,NA,NA,100,45.5,307.653,0.000690989,0.00536454,NA,NA,NA,0,0,0,50647
34951,EARLI_50647_PLaD1_B21_OPS046_S322,1961362,1,13687,Sphingomonas sp. NIC1,,bacteria,-0.003063194,-0.314373108,-0.33726247,0.02840479,2,NA,NA,100,99,55.5528,4.70836,13.8763,NA,NA,-0.314373108,0.014202395,1,NA,NA,100,33,307.653,0.498403,1.54021,NA,NA,NA,0,0,0,50647
34952,EARLI_50647_PLaD1_B21_OPS046_S322,1016987,1,165696,Novosphingobium sp. THN1,,bacteria,5.773064865,100,100,0.113619159,8,NA,NA,95.025,82.5,39.7236,NA,NA,NA,NA,100,0.02840479,2,NA,NA,92.9,42,307.653,NA,NA,NA,NA,NA,0,0,0,50647
34955,EARLI_50647_PLaD1_B21_OPS046_S322,161879,1,1716,Corynebacterium kroppenstedtii,,bacteria,-0.005520011,-0.122995688,-0.161489928,0.08521437,6,NA,NA,97.9167,106,57.379,76.51,473.248,NA,NA,-0.122995688,0.05680958,4,NA,NA,100,42,307.653,26.1715,212.322,NA,NA,NA,0.010327192,3.89e-13,2.35e-12,50647
34956,EARLI_50647_PLaD1_B21_OPS046_S322,2592354,1,2747,Carnobacterium sp. PL24RED07,,bacteria,2.923259406,100,100,0.02840479,2,NA,NA,100,114,65.7959,NA,NA,NA,NA,100,0.071011975,5,1,4,49.0912,32.8,61.5305,NA,NA,NA,NA,NA,0,0,0,50647
34957,EARLI_50647_PLaD1_B21_OPS046_S322,28449,1,482,Neisseria subflava,,bacteria,2.012987984,19.36011088,19.36011088,0.227238319,16,NA,NA,98.9313,88.125,46.5699,0.00257004,0.0116047,NA,NA,9.402482659,0.227238319,16,1,10,60.2344,41,115.32,0.00587755,0.0235428,NA,NA,NA,0.011542062,3.15e-29,2.02e-28,50647
34961,EARLI_50647_PLaD1_B21_OPS046_S322,1653478,1,1827,Rhodococcus sp. PBTS 1,,bacteria,-0.003537497,-0.099446967,-0.317845119,0.02840479,2,NA,NA,99.3,141,82.8539,0.366503,1.06372,NA,NA,-0.099446967,0.014202395,1,NA,NA,95.7,47,307.653,0.023732,0.095826,NA,NA,NA,0,0,0,50647
34962,EARLI_50647_PLaD1_B21_OPS046_S322,544580,1,1654,Actinomyces oris,,bacteria,-0.011291765,-0.197875192,-0.197875192,0.08521437,6,NA,NA,92.8747,183,84.9658,2.57209,12.5679,NA,NA,-0.21160584,0.08521437,6,NA,NA,97.8057,57,215.25,2.66488,12.1909,NA,NA,NA,0.01437729,3.74e-12,2.24e-11,50647
34964,EARLI_50647_PLaD1_B21_OPS046_S322,1308,1,1301,Streptococcus thermophilus,,bacteria,-0.005300517,-0.127521023,-0.127521023,0.113619159,8,NA,NA,99.0375,152.625,84.2308,5.10469,39.1392,NA,NA,-0.157523764,0.071011975,5,NA,NA,98.08,52.6,200.799,1.10838,6.58547,NA,NA,NA,0.414464595,0.000234687,0.00096451,50647
34965,EARLI_50647_PLaD1_B21_OPS046_S322,47671,1,47670,Lautropia mirabilis,,bacteria,0.108876557,11.51566551,11.51566551,0.08521437,6,NA,NA,94.6833,122.333,62.7872,0.000744775,0.00733519,NA,NA,-0.289913848,0.071011975,5,NA,NA,96.22,40,307.653,0.294103,0.769508,NA,NA,NA,0.057681706,3.58e-08,1.99e-07,50647
34968,EARLI_50647_PLaD1_B21_OPS046_S322,202954,1,469,Acinetobacter tandoii,,bacteria,0.082916031,11.02461808,11.02461808,0.05680958,4,NA,NA,99.3025,180.5,95.4051,0.000518431,0.00510595,NA,NA,-0.132496087,0.02840479,2,NA,NA,100,42,24.4559,1.57898,11.7028,NA,NA,NA,0,0,0,50647
34969,EARLI_50647_PLaD1_B21_OPS046_S322,1747,1,1912216,Cutibacterium acnes,,bacteria,-0.16203274,0.062275568,-0.134641894,8.393615399,591,NA,NA,99.3853,136.619,75.578,29.2759,155.095,NA,NA,0.062275568,7.413650149,522,6,76,89.2656,45.7107,213.019,5.63747,28.5213,NA,NA,NA,36.33212335,8.23e-05,0.000361452,50647
34971,EARLI_50647_PLaD1_B21_OPS046_S322,907,1,906,Megasphaera elsdenii,,bacteria,0.00910198,1.403805037,-0.217642121,0.02840479,2,NA,NA,99.3,146,86.2676,0.633661,2.78097,NA,NA,1.403805037,0.02840479,2,NA,NA,100,48,307.653,0.00314767,0.0179919,NA,NA,NA,0.009669197,2.33e-06,1.19e-05,50647
34972,EARLI_50647_PLaD1_B21_OPS046_S322,1744,1,1743,Propionibacterium freudenreichii,,bacteria,-0.005024723,-0.280834333,-0.345665197,0.02840479,2,NA,NA,100,146,87.6383,0.282617,0.735429,NA,NA,-0.280834333,0.014202395,1,NA,NA,100,48,307.653,2.69002,9.5281,NA,NA,NA,0.009669197,2.33e-06,1.19e-05,50647
34973,EARLI_50647_PLaD1_B21_OPS046_S322,29388,1,1279,Staphylococcus capitis,,bacteria,-0.012955083,-0.232496654,-0.280030418,0.08521437,6,NA,NA,99.4333,146,86.4949,16.2661,57.7826,NA,NA,-0.232496654,0.071011975,5,NA,NA,100,48,307.653,3.97763,16.8029,NA,NA,NA,0.028272288,3.53e-10,2.06e-09,50647
34975,EARLI_50647_PLaD1_B21_OPS046_S322,2718,1,2717,Cardiobacterium hominis,,bacteria,-0.00034028,0.183284382,0.183284382,0.05680958,4,NA,NA,97.5,107.5,57.9498,0.0308358,0.141713,NA,NA,-0.208409892,0.02840479,2,NA,NA,97.9,48,307.653,0.356096,1.57234,NA,NA,NA,0,0,0,50647
34976,EARLI_50647_PLaD1_B21_OPS046_S322,1182571,1,1298,Deinococcus swuensis,,bacteria,-0.002643988,0.054922537,-0.297374747,0.02840479,2,NA,NA,93.8,106,51.4137,0.482386,1.52663,NA,NA,0.054922537,0.02840479,2,NA,NA,93.8,48,307.653,0.0229229,0.0998113,NA,NA,NA,0.034914221,9.61e-05,0.000418455,50647
34978,EARLI_50647_PLaD1_B21_OPS046_S322,5341,1,5340,Agaricus bisporus,,eukaryota,-0.000711296,-0.107435561,-0.11618523,0.02840479,2,NA,NA,98.25,145.5,83.855,0.0456655,0.148562,NA,NA,-0.107435561,0.02840479,2,NA,NA,100,48,307.653,0.0436514,0.141914,NA,NA,NA,0,0,0,50647
34980,EARLI_50647_PLaD1_B21_OPS046_S322,584,1,583,Proteus mirabilis,,bacteria,-0.001042862,-0.084034567,-0.11273224,0.02840479,2,NA,NA,100,146,87.6383,0.355432,2.90092,NA,NA,-0.084034567,0.02840479,2,NA,NA,100,48,307.653,0.0398166,0.135799,NA,NA,NA,0.002213978,2.92e-08,1.63e-07,50647
34987,EARLI_50647_PLaD1_B21_OPS046_S322,2047,1,32207,Rothia dentocariosa,,bacteria,-0.005395891,-0.217084037,-0.217084037,0.05680958,4,NA,NA,95.8695,178.5,83.9018,3.60774,16.3574,NA,NA,-0.22106033,0.05680958,4,NA,NA,99.475,59,175.281,0.469401,1.86642,NA,NA,NA,0.071119999,9.08e-06,4.43e-05,50647
34990,EARLI_50647_PLaD1_B21_OPS046_S322,1750,1,1912217,Pseudopropionibacterium propionicum,,bacteria,-0.013635202,-0.287229612,-0.323555115,0.08521437,6,NA,NA,94.1667,97.3333,47.5705,0.669982,1.80732,NA,NA,-0.287229612,0.05680958,4,NA,NA,96.8,45,307.653,0.488846,1.50415,NA,NA,NA,0.12498524,3.67e-06,1.85e-05,50647
34991,EARLI_50647_PLaD1_B21_OPS046_S322,573,1,570,Klebsiella pneumoniae,,bacteria,-0.017733815,-0.039233488,-0.039233488,1.320822728,93,2,89,99.8989,309.43,201.056,1.55119,5.8717,NA,NA,-0.214181742,0.127821554,9,NA,NA,91.3111,40.3333,307.653,8.46219,38.9126,NA,NA,NA,4.409034682,1.11e-05,5.38e-05,50647
34993,EARLI_50647_PLaD1_B21_OPS046_S322,2054,1,2053,Gordonia bronchialis,,bacteria,-0.046060131,-0.238641497,-0.274375038,0.369262268,26,NA,NA,98.4742,105.038,55.102,1.40702,3.78226,NA,NA,-0.238641497,0.170428739,12,NA,NA,95.7702,41.1667,261.97,0.653778,2.02542,NA,NA,NA,0.107948445,1.97e-21,1.24e-20,50647
35024,EARLI_50660_PLaD1_J20_OPS046_S314,4442,1,4441,Camellia sinensis,,eukaryota,302.6550987,100,0.715943843,0.030263959,2,NA,NA,92.9,141,70.4994,0.00375893,0.0370211,NA,NA,100,0.030263959,2,NA,NA,85.8,46,307.653,NA,NA,NA,NA,NA,0.045736846,0.000204481,0.000847968,50660
35026,EARLI_50660_PLaD1_J20_OPS046_S314,4513,1,4512,Hordeum vulgare,,eukaryota,302.6395888,100,0.004371668,0.136187814,9,NA,NA,93.6889,75.4444,31.4758,0.131622,1.04441,NA,NA,100,0.030263959,2,NA,NA,84.2,38,307.653,NA,NA,NA,NA,NA,0.350071561,3.96e-05,0.000181059,50660
35028,EARLI_50660_PLaD1_J20_OPS046_S314,139825,1,40466,Sparassis crispa,,eukaryota,302.6395862,100,100,0.015131979,1,NA,NA,93,57,21.4815,NA,NA,NA,NA,100,0.015131979,1,NA,NA,87.5,48,307.653,NA,NA,NA,NA,NA,0,0,0,50660
35031,EARLI_50660_PLaD1_J20_OPS046_S314,1584,1,1578,Lactobacillus delbrueckii,,bacteria,-0.005554585,5.41e-05,-0.266844004,0.060527917,4,NA,NA,100,75.5,39.575,0.272718,0.795184,NA,NA,5.41e-05,0.060527917,4,NA,NA,100,40.5,307.653,0.0605152,0.234882,NA,NA,NA,0,0,0,50660
35032,EARLI_50660_PLaD1_J20_OPS046_S314,1613,1,1578,Lactobacillus fermentum,,bacteria,-0.007532875,-0.140833013,-0.140833013,0.060527917,4,NA,NA,100,135.5,80.4653,0.111383,0.361102,NA,NA,-0.253189496,0.060527917,4,NA,NA,100,44.5,307.653,0.32841,1.05803,NA,NA,NA,0.087237462,2.21e-05,0.000103857,50660
35033,EARLI_50660_PLaD1_J20_OPS046_S314,15368,1,15367,Brachypodium distachyon,stiff brome,eukaryota,43.37454829,15.20123746,3.418417072,0.121055834,8,1,6,88.3848,178.875,54.763,0.00692446,0.0333872,NA,NA,15.20123746,0.181583752,12,1,6,64.0667,28.75,153.46,0.00258158,0.0117755,NA,NA,NA,0.048477866,9.07e-11,5.33e-10,50660
35035,EARLI_50660_PLaD1_J20_OPS046_S314,210,1,209,Helicobacter pylori,,bacteria,33.02772366,36.15722554,36.15722554,0.605279172,40,NA,NA,99.19,57.675,26.8297,0.00270093,0.0166655,NA,NA,0.18937734,0.030263959,2,NA,NA,98.55,34.5,307.653,0.0154962,0.0779806,NA,NA,NA,0.011100085,4.81e-69,3.17e-68,50660
35037,EARLI_50660_PLaD1_J20_OPS046_S314,1747,1,1912216,Cutibacterium acnes,,bacteria,27.98963834,1.049665105,0.08481363,42.43006998,2804,48,208,99.361,158.153,87.6177,29.2759,155.095,NA,NA,1.049665105,35.57528335,2351,53,235,97.4747,52.5598,225.966,5.63747,28.5213,NA,NA,NA,182.1561572,0.000123327,0.00052767,50660
35052,EARLI_50660_PLaD1_J20_OPS046_S314,72000,1,57493,Kocuria rhizophila,,bacteria,0.012508256,0.253874296,-0.219721637,0.302639586,20,NA,NA,92.445,112.4,52.5784,3.91115,16.4231,NA,NA,0.253874296,0.575015214,38,1,16,74.2669,33.6579,162.399,0.325979,0.980943,NA,NA,NA,0.088800678,1.78e-18,1.11e-17,50660
35057,EARLI_50660_PLaD1_J20_OPS046_S314,1532555,1,41275,Brevundimonas sp. DS20,,bacteria,-0.014520804,-0.335456913,-0.33997227,0.121055834,8,NA,NA,89.021,115.125,43.4782,1.98749,5.48996,NA,NA,-0.335456913,0.015131979,1,NA,NA,94.1,34,307.653,0.370931,1.06064,NA,NA,NA,0.493683714,0.000544628,0.002100384,50660
35060,EARLI_50660_PLaD1_J20_OPS046_S314,192812,1,1041,Erythrobacter flavus,,bacteria,2.523704281,100,100,0.075659897,5,NA,NA,86.9,94,35.1354,NA,NA,NA,NA,100,0.015131979,1,NA,NA,95.8,48,307.653,NA,NA,NA,NA,NA,0.396961152,0.002399471,0.00798795,50660
35061,EARLI_50660_PLaD1_J20_OPS046_S314,1744,1,1743,Propionibacterium freudenreichii,,bacteria,-0.013554081,-0.260834321,-0.260834321,0.090791876,6,NA,NA,98.4,82.5,43.4402,0.282617,0.735429,NA,NA,-0.272796058,0.090791876,6,NA,NA,99.65,47.3333,307.653,2.69002,9.5281,NA,NA,NA,0.048477866,1.19e-08,6.71e-08,50660
35062,EARLI_50660_PLaD1_J20_OPS046_S314,43768,1,1716,Corynebacterium matruchotii,,bacteria,0.87474747,11.10030354,11.10030354,0.302639586,20,NA,NA,97.8211,114.3,59.798,0.00436999,0.0268704,NA,NA,-0.143232332,0.105923855,7,NA,NA,98.1657,57.2857,236.595,2.73587,18.3614,NA,NA,NA,0.176730261,1.71e-13,1.03e-12,50660
35063,EARLI_50660_PLaD1_J20_OPS046_S314,420771,1,129337,Geobacillus sp. TERI NSM,,bacteria,2.283062302,100,100,0.030263959,2,NA,NA,99.65,146,86.9529,NA,NA,NA,NA,100,0.030263959,2,NA,NA,100,48,307.653,NA,NA,NA,NA,NA,0,0,0,50660
35065,EARLI_50660_PLaD1_J20_OPS046_S314,544580,1,1654,Actinomyces oris,,bacteria,-0.010858363,-0.198635421,-0.198635421,0.075659897,5,NA,NA,96.56,108.4,56.491,2.57209,12.5679,NA,NA,-0.211148326,0.090791876,6,NA,NA,92.3667,42.6667,307.653,2.66488,12.1909,NA,NA,NA,0.072082547,1.17e-06,6.06e-06,50660
35071,EARLI_50660_PLaD1_J20_OPS046_S314,327575,1,1016,Capnocytophaga leadbetteri,,bacteria,1.665227938,100,100,0.030263959,2,NA,NA,98.6,144.5,83.8688,NA,NA,NA,NA,100,0.015131979,1,NA,NA,100,48,307.653,NA,NA,NA,NA,NA,0.076932082,0.000835266,0.003106533,50660
35072,EARLI_50660_PLaD1_J20_OPS046_S314,652764,1,191,Azospirillum sp. TSH100,,bacteria,0.991285485,100,100,0.015131979,1,NA,NA,93.5,62,24.8861,NA,NA,NA,NA,100,0.015131979,1,NA,NA,97.9,48,307.653,NA,NA,NA,NA,NA,0,0,0,50660
35081,EARLI_50660_PLaD1_J20_OPS046_S314,43675,1,32207,Rothia mucilaginosa,,bacteria,-0.012084165,-0.174848577,-0.220849605,0.181583752,12,NA,NA,96.2438,145.917,70.7052,9.64309,42.8414,NA,NA,-0.174848577,0.105923855,7,NA,NA,98.948,42,225.81,0.242849,0.783107,NA,NA,NA,0.722234466,0.000305111,0.001230495,50660
35082,EARLI_50660_PLaD1_J20_OPS046_S314,262324,1,68,Lysobacter gummosus,,bacteria,-0.005444349,-0.041534422,-0.318289613,0.045395938,3,NA,NA,89.1,99.3333,40.2578,0.675046,1.97823,NA,NA,-0.041534422,0.045395938,3,NA,NA,96.5787,48.6667,117.087,0.0527938,0.178114,NA,NA,NA,0.125854972,0.000537643,0.002076232,50660
35083,EARLI_50660_PLaD1_J20_OPS046_S314,1292,1,1279,Staphylococcus warneri,,bacteria,0.024311751,0.362233886,-0.164242357,0.514487296,34,NA,NA,99.9794,124.794,73.1312,1.40203,5.40386,NA,NA,0.362233886,0.469091359,31,NA,NA,97.3315,49.8064,280.341,0.249457,0.606333,NA,NA,NA,0.530190782,2.48e-11,1.47e-10,50660
35084,EARLI_50660_PLaD1_J20_OPS046_S314,519,1,517,Bordetella parapertussis,,bacteria,0.003929884,0.259228909,-0.28080968,0.015131979,1,NA,NA,92,100,45.2596,0.115244,0.356512,NA,NA,0.259228909,0.060527917,4,1,4,100,78,49.9914,0.027238,0.128419,NA,NA,NA,0,0,0,50660
35092,EARLI_50660_PLaD1_J20_OPS046_S314,2718,1,2717,Cardiobacterium hominis,,bacteria,-0.001434864,-0.004035208,-0.004035208,0.030263959,2,NA,NA,99.3,145.5,85.9263,0.0308358,0.141713,NA,NA,-0.207227471,0.030263959,2,NA,NA,100,48,307.653,0.356096,1.57234,NA,NA,NA,0,0,0,50660
35094,EARLI_50660_PLaD1_J20_OPS046_S314,1078471,1,265976,Serinicoccus profundi,,bacteria,0.611229876,100,100,0.030263959,2,NA,NA,95.5,110,56.1938,NA,NA,NA,NA,-0.18901234,0.030263959,2,NA,NA,94.4,36,307.653,0.814066,4.14683,NA,NA,NA,0,0,0,50660
35097,EARLI_50660_PLaD1_J20_OPS046_S314,1748,1,1912215,Acidipropionibacterium acidipropionici,,bacteria,-0.007151718,-0.204124446,-0.375591835,0.045395938,3,NA,NA,100,128.667,75.8011,1.84237,4.78438,NA,NA,-0.204124446,0.015131979,1,NA,NA,100,37,307.653,0.0503857,0.172707,NA,NA,NA,0.165371559,0.001273387,0.004547901,50660
35098,EARLI_50660_PLaD1_J20_OPS046_S314,47671,1,47670,Lautropia mirabilis,,bacteria,0.071828979,8.15018319,8.15018319,0.060527917,4,NA,NA,95.55,146,78.7145,0.000744775,0.00733519,NA,NA,-0.323202698,0.045395938,3,NA,NA,97.2333,48,307.653,0.294103,0.769508,NA,NA,NA,0.289195261,0.0021534,0.00725002,50660
35101,EARLI_50660_PLaD1_J20_OPS046_S314,347,1,338,Xanthomonas oryzae,,bacteria,-0.038481404,-0.243050956,-0.308916595,0.090791876,6,NA,NA,92.2333,84,35.9735,1.34689,4.06614,NA,NA,-0.243050956,0.408563441,27,1,7,99.9222,78.8889,228.099,1.49312,4.46226,NA,NA,NA,0,0,0,50660
35103,EARLI_50660_PLaD1_J20_OPS046_S314,32052,1,1129,Synechococcus sp. WH 8020,,bacteria,0.01992649,1.368619167,1.368619167,0.060527917,4,NA,NA,92.575,93.5,40.5667,0.00580847,0.0399815,NA,NA,0.635078558,0.015131979,1,NA,NA,95.8,48,307.653,0.00280104,0.0194164,NA,NA,NA,0,0,0,50660
35107,EARLI_50660_PLaD1_J20_OPS046_S314,1463165,1,570,Klebsiella quasipneumoniae,,bacteria,0.113204127,1.08424441,1.08424441,0.484223338,32,1,28,99.9563,271,139.777,0.0872305,0.366147,NA,NA,0.015298905,0.060527917,4,NA,NA,97.4,61.5,177.95,0.0570215,0.229194,NA,NA,NA,0,0,0,50660
35108,EARLI_50660_PLaD1_J20_OPS046_S314,495,1,482,Neisseria elongata,,bacteria,-0.004928264,-0.140632376,-0.140632376,0.060527917,4,NA,NA,99.1935,152.5,73.136,2.41207,16.7212,NA,NA,-0.232906055,0.030263959,2,NA,NA,100,82,52.4012,0.225875,0.839871,NA,NA,NA,0.098747995,3.74e-05,0.000171418,50660
35109,EARLI_50660_PLaD1_J20_OPS046_S314,1982307,1,1982251,Propionibacterium virus Stormborn,,viruses,0.161178171,100,0.984803554,0.030263959,2,NA,NA,98.81,252,123.197,0.00353964,0.0271367,NA,NA,100,0.030263959,2,NA,NA,98.81,84,57.9031,NA,NA,NA,NA,NA,0.032915998,8.14e-05,0.000357449,50660
35111,EARLI_50660_PLaD1_J20_OPS046_S314,37329,1,1817,Nocardia farcinica,,bacteria,-0.010785067,-0.220965721,-0.333069285,0.060527917,4,NA,NA,84.7,98.25,28.342,0.578857,1.55622,NA,NA,-0.220965721,0.060527917,4,NA,NA,65.1675,43.75,154,0.220036,0.721868,NA,NA,NA,0.204210296,0.000650519,0.002473747,50660
35113,EARLI_50660_PLaD1_J20_OPS046_S314,28026,1,1678,Bifidobacterium pseudocatenulatum,,bacteria,-0.00166629,-0.03367118,-0.127225371,0.045395938,3,NA,NA,96.6667,71.6667,33.2861,0.169738,0.977337,NA,NA,-0.03367118,0.060527917,4,NA,NA,97.25,42.25,307.653,0.0739875,0.399736,NA,NA,NA,0,0,0,50660
35115,EARLI_50660_PLaD1_J20_OPS046_S314,821,1,816,Bacteroides vulgatus,,bacteria,-0.006775155,-0.072778776,-0.247690329,0.060527917,4,NA,NA,99.5305,179.5,95.4517,0.583692,2.11217,NA,NA,-0.072778776,0.121055834,8,NA,NA,99.3802,50.5,240.491,0.168949,0.658065,NA,NA,NA,0,0,0,50660
35116,EARLI_50660_PLaD1_J20_OPS046_S314,28612,1,28609,Rhagoletis zephyria,snowberry fruit fly,eukaryota,0.004154662,0.261871629,0.261871629,0.060527917,4,NA,NA,98.875,74,37.4963,0.0304043,0.115032,NA,NA,0.011285342,0.030263959,2,NA,NA,100,27,307.653,0.0289604,0.115509,NA,NA,NA,0.317389844,0.002901597,0.009438055,50660
35118,EARLI_50660_PLaD1_J20_OPS046_S314,5482,1,1535326,Candida tropicalis,,eukaryota,0.002358576,0.308260017,0.078672473,0.030263959,2,NA,NA,99.1,114,64.4184,0.0236125,0.0845462,NA,NA,0.308260017,0.030263959,2,NA,NA,94.75,38,307.653,0.0108474,0.0629876,NA,NA,NA,0,0,0,50660
35120,EARLI_50660_PLaD1_J20_OPS046_S314,1246,1,1243,Leuconostoc lactis,,bacteria,-0.001402854,0.028258254,-0.133305575,0.060527917,4,NA,NA,90.492,186.5,70.1445,0.199399,1.04175,NA,NA,0.028258254,0.045395938,3,NA,NA,93.6073,64.6667,131.251,0.038195,0.254826,NA,NA,NA,0,0,0,50660
35122,EARLI_50660_PLaD1_J20_OPS046_S314,4903,1,604195,Cyberlindnera jadinii,,eukaryota,0.000881714,0.09258935,-0.049494161,0.105923855,7,NA,NA,98.9,120.286,67.9266,0.157083,1.03364,NA,NA,0.09258935,0.242111669,16,1,8,58.6549,36.25,115.001,0.156518,0.924444,NA,NA,NA,0,0,0,50660
35123,EARLI_50660_PLaD1_J20_OPS046_S314,4686,1,4685,Asparagus officinalis,garden asparagus,eukaryota,-0.000354579,-0.036063521,-0.036063521,0.030263959,2,NA,NA,97.8,138.5,78.3993,0.0368528,0.182701,NA,NA,-0.102056956,0.030263959,2,NA,NA,93.5,46,307.653,0.0696657,0.386076,NA,NA,NA,0,0,0,50660
35124,EARLI_50660_PLaD1_J20_OPS046_S314,823,1,375288,Parabacteroides distasonis,,bacteria,-0.00254565,-0.101675185,-0.101675185,0.075659897,5,NA,NA,98.54,119.4,66.7423,0.123864,0.474099,NA,NA,-0.126744619,0.060527917,4,NA,NA,96.225,47,307.653,0.145633,0.671469,NA,NA,NA,0,0,0,50660
35128,EARLI_50660_PLaD1_J20_OPS046_S314,576610,1,44013,Polynucleobacter necessarius,,bacteria,-0.002232443,-0.160369,-0.203332773,0.030263959,2,NA,NA,87.65,136.5,57.8227,0.7414,3.4974,NA,NA,-0.160369,0.015131979,1,NA,NA,95.8,48,307.653,0.0381576,0.143579,NA,NA,NA,0.115205995,0.002351566,0.007848659,50660
35135,EARLI_50660_PLaD1_J20_OPS046_S314,853,1,216851,Faecalibacterium prausnitzii,,bacteria,-0.001707368,-0.119698194,-0.241568239,0.030263959,2,NA,NA,99.038,208,100.498,0.854589,3.41239,NA,NA,-0.119698194,0.030263959,2,NA,NA,100,69,43.301,2.30915,19.0386,NA,NA,NA,0,0,0,50660
35136,EARLI_50660_PLaD1_J20_OPS046_S314,1332264,1,72763,Tessaracoccus aquimaris,,bacteria,-0.001847135,-0.192840649,-0.326364443,0.015131979,1,NA,NA,94.1,51,18.7959,0.301803,0.878377,NA,NA,-0.192840649,0.015131979,1,NA,NA,95.8,48,307.653,0.0706751,0.288026,NA,NA,NA,0,0,0,50660
35138,EARLI_50660_PLaD1_J20_OPS046_S314,712411,1,133925,Olsenella sp. oral taxon 807,,bacteria,-0.002048315,-0.150666733,-0.186316967,0.030263959,2,NA,NA,97.899,238,112.105,0.223361,1.03639,NA,NA,-0.150666733,0.030263959,2,NA,NA,95.312,64,35.7645,0.0938973,0.422345,NA,NA,NA,0,0,0,50660
35139,EARLI_50660_PLaD1_J20_OPS046_S314,392734,1,392733,Terriglobus roseus,,bacteria,-0.002313951,-0.190981826,-0.190981826,0.015131979,1,NA,NA,90.7,129,59.5528,4.58823,23.9452,NA,NA,-0.223334235,0.030263959,2,NA,NA,96.85,48,307.653,1.09748,4.77856,NA,NA,NA,0.011100085,0.000184829,0.000771289,50660
35148,EARLI_50660_PLaD1_J20_OPS046_S314,13684,1,1351751,Parastagonospora nodorum,,eukaryota,-0.004729735,-0.231589935,-0.314456107,0.030263959,2,NA,NA,90.8,75.5,29.9566,0.365427,1.06585,NA,NA,-0.231589935,0.030263959,2,NA,NA,85.4,41,307.653,0.0772832,0.203028,NA,NA,NA,0,0,0,50660
35157,EARLI_50660_PLaD1_J20_OPS046_S314,1528099,1,1847725,Lawsonella clevelandensis,,bacteria,-0.069855742,-0.192371301,-0.192371301,0.348035524,23,NA,NA,92.9957,96.6957,44.578,20.0382,102.355,NA,NA,-0.2352694,1.028974593,68,NA,NA,97.9013,46.1765,250.692,11.2571,43.4741,NA,NA,NA,1.993642528,0.001337361,0.004752334,50660
